id,mood,timestamp,relative_position,device_type,subject
1589,nervous,24/02/2020 14:06,0.465098,CL,2
1590,relaxed,24/02/2020 18:04,0.368519,CL,31
1591,relaxed,24/02/2020 21:21,0.791667,CL,21
1592,calm,24/02/2020 21:31,0.374762,CL,31
1593,relaxed,25/02/2020 06:21,0.558333,CL,31
1594,annoyed,25/02/2020 11:56,0.416748,CL,2
1595,excited,25/02/2020 14:23,0.790106,CL,21
1596,excited,25/02/2020 18:08,0.996429,CL,31
1597,relaxed,25/02/2020 18:15,0.250338,CL,2
1598,relaxed,25/02/2020 21:04,0.212963,CL,31
1599,calm,25/02/2020 22:03,0.559524,CL,31
1600,relaxed,26/02/2020 06:34,0.577315,CL,31
1601,very happy,26/02/2020 11:47,1,BD,26
1602,very bored,26/02/2020 11:52,1,BD,26
1603,very sad,26/02/2020 12:02,1,BD,26
1604,somewhat sad,26/02/2020 12:07,0.5,BD,26
1605,somewhat relaxed,26/02/2020 12:37,1,BD,26
1606,relaxed,26/02/2020 14:17,0.80307,CL,21
1607,happy,26/02/2020 17:31,0.137931,CL,31
1608,relaxed,26/02/2020 18:06,0.360648,CL,31
1609,happy,27/02/2020 10:54,0.447,CL,15
1610,nervous,27/02/2020 12:06,0.341176,CL,2
1611,bored,27/02/2020 16:33,0.263664,CL,32
1612,happy,27/02/2020 16:50,0.225862,CL,31
1613,very calm,27/02/2020 18:51,1,BD,26
1614,relaxed,28/02/2020 02:54,0.088889,CL,31
1615,relaxed,28/02/2020 08:49,0.330256,CL,32
1616,bored,28/02/2020 11:21,0.47652,CL,32
1617,very bored,28/02/2020 11:59,1,BD,26
1618,somewhat calm,28/02/2020 12:09,1,BD,26
1619,excited,28/02/2020 16:53,0.958571,CL,31
1620,relaxed,28/02/2020 19:55,0.485648,CL,31
1621,calm,28/02/2020 20:49,0.426667,CL,31
1622,relaxed,29/02/2020 08:24,0.392308,CL,32
1623,happy,29/02/2020 13:06,0.541379,CL,31
1624,relaxed,29/02/2020 14:39,0.150926,CL,31
1625,happy,29/02/2020 16:27,0.193103,CL,31
1626,relaxed,29/02/2020 17:06,0.125,CL,31
1627,bored,29/02/2020 18:06,0.376443,CL,32
1628,calm,01/03/2020 07:45,0.553333,CL,32
1629,calm,01/03/2020 08:20,0.431429,CL,31
1630,bored,01/03/2020 10:03,0.157044,CL,32
1631,relaxed,01/03/2020 12:05,0.296923,CL,32
1632,bored,01/03/2020 17:09,0.183988,CL,32
1633,relaxed,01/03/2020 18:09,0.52,CL,32
1634,very calm,01/03/2020 18:36,1,BD,26
1635,happy,01/03/2020 18:43,0.466092,CL,31
1636,relaxed,02/03/2020 06:50,0.369444,CL,31
1637,very bored,02/03/2020 12:57,1,BD,26
1638,bored,02/03/2020 13:05,0.160893,CL,32
1639,happy,02/03/2020 16:34,0.336782,CL,31
1640,somewhat relaxed,02/03/2020 18:05,0.5,BD,26
1641,relaxed,02/03/2020 18:07,0.162037,CL,31
1642,relaxed,02/03/2020 18:09,0.332821,CL,32
1643,calm,03/03/2020 08:32,0.348571,CL,32
1644,calm,03/03/2020 16:56,0.56,CL,31
1645,relaxed,03/03/2020 22:01,0.501852,CL,31
1646,relaxed,04/03/2020 13:08,0.184103,CL,32
1647,happy,04/03/2020 16:34,0.271839,CL,31
1648,relaxed,04/03/2020 18:08,0.438426,CL,31
1649,very bored,04/03/2020 18:11,1,BD,26
1650,happy,04/03/2020 18:42,0.356897,CL,31
1651,relaxed,04/03/2020 18:52,0.043519,CL,31
1652,bored,05/03/2020 12:05,0.322171,CL,32
1653,relaxed,05/03/2020 12:16,0.823185,CL,2
1654,very relaxed,05/03/2020 12:27,1,BD,26
1655,bored,05/03/2020 15:15,0.487435,CL,33
1656,very bored,05/03/2020 17:10,1,BD,26
1657,happy,05/03/2020 18:06,0.23908,CL,31
1658,calm,06/03/2020 07:26,0.406667,CL,31
1659,calm,06/03/2020 08:45,0.279524,CL,32
1660,bored,06/03/2020 12:07,0.354503,CL,32
1661,relaxed,06/03/2020 20:17,0.467593,CL,31
1662,calm,06/03/2020 22:26,0.346717,CL,33
1663,happy,06/03/2020 23:11,0.053725,CL,33
1664,calm,07/03/2020 08:38,0.466191,CL,31
1665,relaxed,07/03/2020 08:40,0.832206,CL,33
1666,calm,07/03/2020 09:41,0.385238,CL,32
1667,relaxed,07/03/2020 12:08,0.235897,CL,32
1668,bored,07/03/2020 13:02,0.156659,CL,32
1669,very nervous,07/03/2020 15:08,1,BD,6
1670,happy,07/03/2020 15:26,0.132759,CL,31
1671,somewhat nervous,07/03/2020 16:21,0.5,BD,6
1672,calm,07/03/2020 21:05,0.368095,CL,31
1673,happy,08/03/2020 07:24,0.528637,CL,33
1674,relaxed,08/03/2020 08:19,0.330769,CL,32
1675,very bored,08/03/2020 12:07,1,BD,26
1676,calm,08/03/2020 13:33,0.301429,CL,32
1677,happy,08/03/2020 17:07,0.444253,CL,31
1678,bored,08/03/2020 17:43,0.103926,CL,32
1679,very calm,08/03/2020 18:05,0.5,BD,6
1680,relaxed,08/03/2020 18:08,0.504103,CL,32
1681,relaxed,08/03/2020 19:01,0.308074,CL,33
1682,calm,08/03/2020 22:32,0.246103,CL,33
1683,relaxed,09/03/2020 07:37,0.435185,CL,31
1684,happy,09/03/2020 08:01,0.833249,CL,33
1685,somewhat bored,09/03/2020 14:05,0.2,BD,6
1686,calm,09/03/2020 14:14,0.564286,CL,32
1687,relaxed,09/03/2020 16:22,0.931439,CL,33
1688,relaxed,09/03/2020 17:30,0.329744,CL,32
1689,bored,09/03/2020 17:35,0.269438,CL,32
1690,happy,09/03/2020 18:05,0.21954,CL,31
1691,somewhat sad,09/03/2020 18:06,0.333333,BD,6
1692,calm,09/03/2020 18:59,0.516769,CL,33
1693,somewhat nervous,09/03/2020 20:38,0.142857,BD,6
1694,relaxed,09/03/2020 22:49,0.622463,CL,33
1695,relaxed,10/03/2020 07:19,0.452308,CL,32
1696,happy,10/03/2020 07:54,0.577293,CL,33
1697,relaxed,10/03/2020 08:09,0.386111,CL,31
1698,somewhat sad,10/03/2020 10:36,0.2,BD,6
1699,very excited,10/03/2020 10:41,1,BD,6
1700,excited,10/03/2020 10:41,0.875331,CL,33
1701,relaxed,10/03/2020 13:57,0.696437,CL,33
1702,happy,10/03/2020 16:01,0.451724,CL,31
1703,calm,10/03/2020 17:03,0.41619,CL,32
1704,relaxed,10/03/2020 18:06,0.227692,CL,32
1705,relaxed,10/03/2020 19:22,0.434722,CL,31
1706,calm,10/03/2020 20:24,0.16381,CL,32
1707,happy,11/03/2020 07:34,0.523563,CL,31
1708,relaxed,11/03/2020 07:45,0.240513,CL,32
1709,happy,11/03/2020 09:40,0.595033,CL,33
1710,relaxed,11/03/2020 16:02,0.15742,CL,33
1711,happy,11/03/2020 16:52,0.893056,CL,33
1712,relaxed,11/03/2020 18:05,0.56608,CL,33
1713,bored,11/03/2020 18:08,0.342571,CL,32
1714,relaxed,11/03/2020 21:04,0.458333,CL,31
1715,calm,12/03/2020 08:21,0.408095,CL,32
1716,nervous,12/03/2020 09:33,0.572157,CL,33
1717,bored,12/03/2020 10:14,0.245574,CL,32
1718,happy,12/03/2020 15:01,0.424734,CL,33
1719,calm,12/03/2020 18:29,0.383333,CL,32
1720,relaxed,12/03/2020 23:12,0.617501,CL,33
1721,relaxed,13/03/2020 07:54,0.320513,CL,32
1722,happy,13/03/2020 14:54,0.641156,CL,33
1723,bored,13/03/2020 17:42,0.083526,CL,32
1724,relaxed,13/03/2020 17:46,0.327019,CL,33
1725,calm,13/03/2020 18:07,0.197143,CL,32
1726,calm,13/03/2020 19:22,0.411429,CL,31
1727,happy,13/03/2020 20:36,0.792529,CL,31
1728,happy,14/03/2020 09:08,0.522048,CL,33
1729,relaxed,14/03/2020 10:03,0.260513,CL,32
1730,relaxed,14/03/2020 11:06,0.364005,CL,33
1731,calm,14/03/2020 12:06,0.624762,CL,32
1732,relaxed,14/03/2020 14:33,0.157436,CL,32
1733,calm,14/03/2020 18:09,0.518571,CL,32
1734,relaxed,15/03/2020 07:13,0.326667,CL,32
1735,calm,15/03/2020 08:02,0.604629,CL,33
1736,relaxed,15/03/2020 14:10,0.305819,CL,33
1737,calm,15/03/2020 17:26,0.457619,CL,32
1738,relaxed,15/03/2020 18:05,0.277949,CL,32
1739,calm,15/03/2020 22:26,0.404346,CL,33
1740,calm,16/03/2020 08:23,0.394762,CL,32
1741,relaxed,16/03/2020 08:54,0.283266,CL,33
1742,happy,16/03/2020 12:09,0.3675,CL,32
1743,relaxed,16/03/2020 12:14,0.496923,CL,32
1745,calm,16/03/2020 17:08,0.549048,CL,32
1746,relaxed,16/03/2020 18:07,0.124615,CL,32
1747,happy,16/03/2020 22:57,0.81703,CL,33
1748,relaxed,17/03/2020 01:10,0.434822,CL,33
1749,calm,17/03/2020 07:12,0.470952,CL,32
1750,nervous,17/03/2020 12:17,0.518431,CL,33
1751,relaxed,17/03/2020 14:33,0.188718,CL,32
1752,happy,17/03/2020 15:19,0.523061,CL,33
1754,calm,17/03/2020 18:23,0.865714,CL,32
1765,very excited,18/03/2020 11:29,1,BD,31
1764,very happy,18/03/2020 11:19,0.5,BD,31
1763,very excited,18/03/2020 09:32,1,BD,31
1762,very happy,18/03/2020 08:23,0.5,BD,31
1761,very relaxed,18/03/2020 06:30,0.5,BD,31
1760,very happy,17/03/2020 23:09,0.5,BD,31
1759,very excited,17/03/2020 22:59,1,BD,31
1758,very happy,17/03/2020 22:15,0.5,BD,31
1757,very excited,17/03/2020 22:10,1,BD,31
1756,very happy,17/03/2020 20:56,0.5,BD,31
1755,very calm,17/03/2020 20:12,0.333333,BD,31
1753,very happy,17/03/2020 15:42,0.5,BD,31
1744,very relaxed,16/03/2020 17:00,0.5,BD,31
1766,very bored,18/03/2020 11:58,1,BD,26
1767,relaxed,18/03/2020 13:06,0.112308,CL,32
1768,relaxed,18/03/2020 14:08,0.726207,CL,33
1769,very happy,18/03/2020 14:11,0.5,BD,31
1770,very excited,18/03/2020 14:21,1,BD,31
1771,very happy,18/03/2020 15:10,0.5,BD,31
1772,very excited,18/03/2020 15:15,1,BD,31
1773,very happy,18/03/2020 15:30,0.5,BD,31
1774,very excited,18/03/2020 15:35,1,BD,31
1775,very happy,18/03/2020 15:59,0.5,BD,31
1776,very excited,18/03/2020 16:04,1,BD,31
1777,very happy,18/03/2020 16:34,0.5,BD,31
1778,very excited,18/03/2020 16:44,1,BD,31
1779,very happy,18/03/2020 16:54,0.5,BD,31
1780,very excited,18/03/2020 16:59,1,BD,31
1781,very relaxed,18/03/2020 18:17,0.5,BD,31
1782,calm,18/03/2020 23:30,0.612222,CL,21
1783,relaxed,18/03/2020 23:35,0.414912,CL,21
1784,calm,19/03/2020 06:45,0.465714,CL,32
1785,happy,19/03/2020 07:57,0.59554,CL,33
1786,very happy,19/03/2020 08:10,0.5,BD,31
1787,bored,19/03/2020 08:48,0.389146,CL,32
1788,nervous,19/03/2020 13:46,0.274902,CL,33
1789,relaxed,19/03/2020 16:52,0.598106,CL,33
1790,calm,19/03/2020 18:05,0.173333,CL,21
1791,relaxed,19/03/2020 18:07,0.415385,CL,32
1792,very calm,19/03/2020 19:51,0.333333,BD,31
1793,happy,20/03/2020 10:08,0.719209,CL,33
1794,calm,20/03/2020 10:57,0.346667,CL,32
1795,relaxed,20/03/2020 11:05,0.546491,CL,21
1796,happy,20/03/2020 11:22,0.366,CL,32
1797,relaxed,20/03/2020 16:25,0.815968,CL,33
1798,very relaxed,20/03/2020 17:00,0.5,BD,31
1799,relaxed,20/03/2020 18:33,0.325641,CL,32
1800,very happy,20/03/2020 19:27,0.5,BD,31
1801,somewhat happy,20/03/2020 20:17,0.333333,BD,31
1802,calm,20/03/2020 21:44,0.308095,CL,32
1803,calm,20/03/2020 22:53,0.257912,CL,33
1804,relaxed,21/03/2020 07:38,0.436923,CL,32
1805,calm,21/03/2020 12:07,0.7,CL,32
1806,very calm,21/03/2020 15:53,0.5,BD,31
1807,nervous,21/03/2020 16:08,0.51098,CL,33
1808,relaxed,21/03/2020 18:05,0.304103,CL,32
1809,relaxed,21/03/2020 18:35,0.452864,CL,33
1810,calm,22/03/2020 07:35,0.579524,CL,32
1811,very relaxed,22/03/2020 07:53,0.333333,BD,31
1812,very happy,22/03/2020 08:33,0.5,BD,31
1813,relaxed,22/03/2020 11:25,0.609231,CL,32
1814,calm,22/03/2020 12:09,0.495238,CL,32
1815,happy,22/03/2020 16:06,0.350735,CL,33
1816,very relaxed,22/03/2020 18:06,0.5,BD,31
1817,relaxed,22/03/2020 18:07,0.282051,CL,32
1818,somewhat happy,22/03/2020 18:31,0.333333,BD,31
1819,relaxed,22/03/2020 19:27,0.746504,CL,33
1820,calm,22/03/2020 21:43,0.085556,CL,21
1821,calm,23/03/2020 10:18,0.34,CL,32
1822,very happy,23/03/2020 10:41,0.5,BD,31
1823,relaxed,23/03/2020 12:06,0.424103,CL,32
1824,nervous,23/03/2020 13:12,0.454902,CL,33
1825,relaxed,23/03/2020 15:00,0.211096,CL,33
1826,relaxed,23/03/2020 17:01,0.475439,CL,21
1827,very relaxed,23/03/2020 18:17,1,BD,31
1828,very calm,23/03/2020 19:06,0.333333,BD,31
1829,very relaxed,24/03/2020 06:22,0.333333,BD,31
1830,calm,24/03/2020 07:53,0.638095,CL,32
1831,calm,24/03/2020 08:29,0.413793,CL,33
1832,relaxed,24/03/2020 13:12,0.174872,CL,32
1833,relaxed,24/03/2020 15:02,0.361299,CL,33
1834,sad,24/03/2020 15:02,0.208,CL,21
1835,calm,24/03/2020 16:57,0.38381,CL,32
1836,bored,24/03/2020 18:06,0.199384,CL,32
1837,calm,25/03/2020 07:50,0.690952,CL,32
1838,calm,25/03/2020 08:03,0.389702,CL,33
1839,relaxed,25/03/2020 15:00,0.454825,CL,21
1840,very happy,25/03/2020 15:51,0.5,BD,31
1841,very excited,25/03/2020 17:20,1,BD,31
1842,very happy,25/03/2020 17:54,0.5,BD,31
1843,very excited,25/03/2020 17:59,1,BD,31
1844,very happy,25/03/2020 18:09,0.5,BD,31
1845,very excited,25/03/2020 18:14,1,BD,31
1846,very happy,25/03/2020 19:13,0.5,BD,31
1847,calm,25/03/2020 19:50,0.297222,CL,21
1848,very excited,25/03/2020 22:34,1,BD,31
1849,relaxed,25/03/2020 22:50,0.324763,CL,33
1850,very happy,26/03/2020 00:07,0.5,BD,31
1851,very excited,26/03/2020 00:31,1,BD,31
1852,very happy,26/03/2020 00:36,0.5,BD,31
1853,very excited,26/03/2020 00:46,1,BD,31
1854,very happy,26/03/2020 03:43,0.5,BD,31
1855,very excited,26/03/2020 06:15,1,BD,31
1856,very relaxed,26/03/2020 06:54,0.5,BD,31
1857,calm,26/03/2020 07:31,0.192726,CL,33
1858,annoyed,26/03/2020 12:02,0.044,CL,21
1859,relaxed,26/03/2020 17:29,0.728913,CL,33
1860,nervous,27/03/2020 07:43,0.514902,CL,33
1861,calm,27/03/2020 13:04,0.102778,CL,21
1862,very happy,27/03/2020 17:07,0.5,BD,31
1863,very excited,27/03/2020 17:17,1,BD,31
1864,very happy,27/03/2020 19:20,0.5,BD,31
1865,very excited,27/03/2020 19:30,1,BD,31
1866,relaxed,27/03/2020 20:19,0.377193,CL,21
1867,very happy,27/03/2020 20:53,0.5,BD,31
1868,very excited,27/03/2020 22:12,1,BD,31
1869,very excited,27/03/2020 23:45,1,BD,31
1870,very happy,28/03/2020 02:56,0.5,BD,31
1871,very excited,28/03/2020 03:01,1,BD,31
1872,very happy,28/03/2020 03:06,0.5,BD,31
1873,very excited,28/03/2020 03:11,1,BD,31
1874,very happy,28/03/2020 03:16,0.5,BD,31
1875,very excited,28/03/2020 03:26,1,BD,31
1876,very happy,28/03/2020 03:31,0.5,BD,31
1877,very excited,28/03/2020 04:50,1,BD,31
1878,very happy,28/03/2020 06:28,0.5,BD,31
1879,very excited,28/03/2020 06:33,1,BD,31
1880,very happy,28/03/2020 06:47,0.5,BD,31
1881,very excited,28/03/2020 06:52,1,BD,31
1882,very happy,28/03/2020 06:57,0.5,BD,31
1883,very excited,28/03/2020 07:02,1,BD,31
1884,very happy,28/03/2020 07:12,0.5,BD,31
1885,very excited,28/03/2020 07:22,1,BD,31
1886,very happy,28/03/2020 07:37,0.5,BD,31
1887,very excited,28/03/2020 07:42,1,BD,31
1888,very happy,28/03/2020 09:30,0.5,BD,31
1889,very excited,28/03/2020 11:03,1,BD,31
1890,very relaxed,28/03/2020 12:07,0.333333,BD,31
1891,calm,28/03/2020 20:33,0.036111,CL,21
1892,relaxed,29/03/2020 12:01,0.292982,CL,21
1893,very calm,29/03/2020 17:07,0.5,BD,31
1894,very relaxed,29/03/2020 17:12,1,BD,31
1895,very calm,29/03/2020 17:22,0.5,BD,31
1896,calm,29/03/2020 17:55,0.154444,CL,21
1897,very relaxed,29/03/2020 18:30,0.5,BD,31
1898,very happy,30/03/2020 07:46,0.5,BD,31
1899,very relaxed,30/03/2020 11:37,0.333333,BD,31
1900,very calm,30/03/2020 18:38,0.5,BD,31
1901,very happy,30/03/2020 18:48,0.5,BD,31
1902,relaxed,30/03/2020 20:47,0.397368,CL,21
1903,calm,31/03/2020 12:52,0.187778,CL,21
1904,somewhat calm,31/03/2020 15:19,0.5,BD,31
1905,somewhat bored,31/03/2020 17:12,0.25,BD,31
1906,somewhat calm,31/03/2020 17:41,0.333333,BD,31
1907,relaxed,31/03/2020 22:16,0.345175,CL,21
1908,very relaxed,31/03/2020 23:20,0.5,BD,31
1909,very calm,01/04/2020 11:21,0.5,BD,31
1910,very relaxed,01/04/2020 11:35,1,BD,31
1911,very calm,01/04/2020 11:55,0.5,BD,31
1912,very relaxed,01/04/2020 17:09,1,BD,31
1913,somewhat bored,01/04/2020 18:42,0.2,BD,31
1914,calm,02/04/2020 12:08,0.549444,CL,21
1915,relaxed,02/04/2020 17:07,0.513158,CL,21
1916,calm,02/04/2020 19:29,0.378889,CL,21
1917,somewhat calm,02/04/2020 21:40,0.25,BD,31
1918,very calm,03/04/2020 05:32,0.333333,BD,31
1919,relaxed,03/04/2020 12:02,0.432018,CL,21
1920,very happy,03/04/2020 17:08,0.5,BD,31
1921,very excited,03/04/2020 17:13,1,BD,31
1922,very happy,03/04/2020 17:22,0.5,BD,31
1923,calm,04/04/2020 10:59,0.088333,CL,21
1924,relaxed,04/04/2020 11:04,0.442105,CL,21
1925,very relaxed,04/04/2020 16:35,1,BD,31
1926,very happy,04/04/2020 17:05,0.5,BD,31
1927,calm,04/04/2020 19:26,0.176667,CL,21
1928,relaxed,04/04/2020 23:07,0.89693,CL,21
1929,calm,04/04/2020 23:12,0.179444,CL,21
1930,relaxed,05/04/2020 11:00,0.309649,CL,21
1931,very relaxed,05/04/2020 16:08,1,BD,31
1932,very calm,06/04/2020 01:52,0.5,BD,31
1933,calm,06/04/2020 10:12,0.023889,CL,21
1934,relaxed,06/04/2020 11:01,0.411404,CL,21
1935,very relaxed,06/04/2020 15:16,1,BD,31
1936,very calm,06/04/2020 17:08,0.5,BD,31
1937,very relaxed,06/04/2020 17:38,1,BD,31
1938,very calm,06/04/2020 17:48,0.5,BD,31
1939,very relaxed,06/04/2020 18:42,1,BD,31
1940,very calm,06/04/2020 19:41,0.5,BD,31
1941,happy,07/04/2020 00:13,0.981771,CL,21
1942,relaxed,07/04/2020 11:01,0.972368,CL,21
1943,very relaxed,07/04/2020 13:34,1,BD,31
1944,very calm,07/04/2020 13:49,0.5,BD,31
1945,very relaxed,07/04/2020 16:11,1,BD,31
1946,very calm,07/04/2020 16:16,0.5,BD,31
1947,very relaxed,07/04/2020 17:05,1,BD,31
1948,very calm,07/04/2020 17:10,0.5,BD,31
1949,very relaxed,08/04/2020 13:07,0.5,BD,31
1950,calm,08/04/2020 14:01,0.566667,CL,21
1951,relaxed,09/04/2020 11:04,0.608772,CL,21
1952,calm,10/04/2020 11:03,0.491111,CL,21
1953,relaxed,10/04/2020 11:09,0.200439,CL,21
1954,happy,10/04/2020 11:13,0.688542,CL,21
1955,excited,10/04/2020 11:23,0.760424,CL,21
1956,nervous,10/04/2020 11:38,0.75618,CL,21
1957,annoyed,10/04/2020 11:53,0.693,CL,21
1958,sad,10/04/2020 12:03,0.833714,CL,21
1959,bored,10/04/2020 12:13,0.933192,CL,21
1960,relaxed,10/04/2020 17:02,0.978947,CL,21
1961,calm,11/04/2020 12:02,0.876111,CL,21
1962,relaxed,11/04/2020 17:02,0.964912,CL,21
1963,calm,12/04/2020 11:03,0.972222,CL,21
1966,relaxed,13/04/2020 11:03,0.850439,CL,21
1972,happy,13/04/2020 17:02,0.859896,CL,21
1973,excited,13/04/2020 17:11,0.786219,CL,21
1974,nervous,13/04/2020 17:26,0.630337,CL,21
1975,annoyed,13/04/2020 17:36,0.8275,CL,21
1976,sad,13/04/2020 17:47,0.759429,CL,21
1977,bored,13/04/2020 17:57,0.755319,CL,21
1978,somewhat nervous,13/04/2020 20:18,0.2,BD,32
1979,very bored,13/04/2020 22:21,0.5,BD,32
1980,very relaxed,14/04/2020 05:58,1,BD,32
1981,somewhat bored,14/04/2020 12:54,0.333333,BD,32
1982,relaxed,14/04/2020 15:05,0.821053,CL,21
1983,somewhat sad,15/04/2020 01:05,0.25,BD,32
1984,somewhat happy,15/04/2020 06:53,0.333333,BD,32
1985,very happy,15/04/2020 11:08,1,BD,32
1986,sad,15/04/2020 15:05,0.115429,CL,21
1987,bored,15/04/2020 17:03,0.498298,CL,21
1988,very relaxed,15/04/2020 17:06,1,BD,32
1989,very bored,15/04/2020 21:21,0.5,BD,32
1990,somewhat nervous,16/04/2020 07:59,0.2,BD,32
1991,sad,16/04/2020 11:00,0.542286,CL,21
1992,somewhat happy,16/04/2020 11:30,1,BD,32
1993,very happy,16/04/2020 11:40,1,BD,32
1994,somewhat happy,16/04/2020 12:04,0.5,BD,32
1995,very bored,16/04/2020 14:36,0.5,BD,32
1996,somewhat happy,16/04/2020 16:34,0.333333,BD,32
1997,somewhat relaxed,16/04/2020 17:33,0.25,BD,32
1998,very relaxed,17/04/2020 06:08,1,BD,32
1999,very happy,17/04/2020 09:34,1,BD,32
2000,calm,17/04/2020 11:05,0.921111,CL,21
2001,somewhat sad,17/04/2020 11:12,0.25,BD,32
2002,very bored,17/04/2020 16:06,0.5,BD,32
2003,very relaxed,17/04/2020 17:05,1,BD,32
2004,relaxed,17/04/2020 17:09,0.988597,CL,21
2005,very bored,17/04/2020 19:47,0.5,BD,32
2006,very relaxed,18/04/2020 10:15,0.5,BD,32
2007,calm,18/04/2020 11:05,0.730556,CL,21
2008,very bored,18/04/2020 22:35,0.5,BD,32
2009,very relaxed,19/04/2020 10:12,0.5,BD,32
2010,relaxed,19/04/2020 11:03,0.683333,CL,21
2011,somewhat happy,19/04/2020 12:29,0.333333,BD,32
2012,calm,20/04/2020 11:02,0.560556,CL,21
2013,somewhat nervous,20/04/2020 11:27,0.5,BD,32
2014,somewhat calm,20/04/2020 17:06,0.333333,BD,32
2015,relaxed,21/04/2020 11:01,0.504825,CL,21
2016,somewhat happy,21/04/2020 11:05,0.5,BD,32
2017,very calm,21/04/2020 17:07,1,BD,32
2018,somewhat bored,21/04/2020 19:44,0.333333,BD,32
2019,very relaxed,22/04/2020 08:00,1,BD,32
2020,calm,22/04/2020 11:05,0.256111,CL,21
2021,very happy,22/04/2020 12:59,1,BD,32
2022,very relaxed,22/04/2020 14:28,1,BD,32
2023,relaxed,22/04/2020 17:03,0.456579,CL,21
2024,somewhat happy,23/04/2020 06:49,0.5,BD,32
2025,somewhat nervous,23/04/2020 14:39,0.333333,BD,32
2026,very calm,23/04/2020 17:11,1,BD,32
2027,somewhat calm,23/04/2020 17:31,0.5,BD,32
2028,relaxed,24/04/2020 11:02,0.407895,CL,21
2029,very happy,24/04/2020 12:08,0.5,BD,32
2030,somewhat happy,24/04/2020 14:06,0.25,BD,32
2031,somewhat nervous,24/04/2020 17:08,0.5,BD,32
2032,very calm,24/04/2020 19:59,1,BD,32
2033,very relaxed,25/04/2020 07:56,1,BD,32
2034,bored,25/04/2020 12:00,0,CL,21
2035,somewhat happy,26/04/2020 09:55,0.25,BD,32
2036,calm,26/04/2020 11:01,0.325556,CL,21
2037,very happy,26/04/2020 14:20,1,BD,32
2038,very relaxed,26/04/2020 16:08,1,BD,32
2039,very calm,26/04/2020 20:37,0.5,BD,32
2040,very relaxed,26/04/2020 20:42,1,BD,32
2041,very calm,26/04/2020 21:41,0.5,BD,32
2042,very relaxed,26/04/2020 22:11,1,BD,32
2043,very calm,26/04/2020 22:25,0.5,BD,32
2044,relaxed,26/04/2020 23:22,0.831579,CL,21
2045,calm,26/04/2020 23:27,0.327778,CL,21
2046,very relaxed,26/04/2020 23:45,1,BD,32
2047,very calm,27/04/2020 00:09,0.5,BD,32
2048,very relaxed,27/04/2020 00:14,1,BD,32
2049,very calm,27/04/2020 00:59,0.5,BD,32
2050,very relaxed,27/04/2020 11:50,1,BD,32
2051,very calm,27/04/2020 11:55,0.5,BD,32
2052,very relaxed,27/04/2020 12:35,1,BD,32
2053,relaxed,27/04/2020 16:03,0.47807,CL,21
2054,somewhat calm,27/04/2020 17:48,0.333333,BD,32
2055,very happy,28/04/2020 08:51,0.5,BD,32
2056,calm,28/04/2020 11:03,0.488333,CL,21
2057,very excited,28/04/2020 11:08,1,BD,32
2058,very calm,28/04/2020 14:00,0.5,BD,32
2059,bored,29/04/2020 11:03,0.2,CL,21
2060,somewhat nervous,29/04/2020 12:09,0.166667,BD,32
2061,very relaxed,29/04/2020 17:08,0.5,BD,32
2062,very calm,29/04/2020 20:19,0.5,BD,32
2063,somewhat happy,30/04/2020 08:01,0.5,BD,32
2064,very happy,30/04/2020 13:19,1,BD,32
2065,relaxed,30/04/2020 14:03,0.967105,CL,21
2066,very calm,30/04/2020 17:10,0.5,BD,32
2067,very bored,30/04/2020 22:09,0.5,BD,32
2068,somewhat nervous,01/05/2020 13:07,0.2,BD,32
2069,calm,01/05/2020 16:05,0.917778,CL,21
2070,somewhat happy,01/05/2020 17:07,0.333333,BD,32
2071,somewhat nervous,01/05/2020 23:54,0.0625,BD,32
2072,relaxed,02/05/2020 12:04,0.698684,CL,21
2073,calm,03/05/2020 16:03,0.449444,CL,21
2074,relaxed,04/05/2020 11:03,0.747807,CL,21
2075,happy,05/05/2020 12:05,0.6375,CL,21
2076,excited,05/05/2020 12:15,0.789753,CL,21
2077,nervous,05/05/2020 12:30,0.8603,CL,21
2078,annoyed,05/05/2020 12:45,0.898,CL,21
2079,sad,05/05/2020 13:00,0.649143,CL,21
2080,bored,05/05/2020 13:09,0.820851,CL,21
2081,relaxed,06/05/2020 14:11,0.88114,CL,21
2082,annoyed,06/05/2020 17:05,0.431,CL,21
